variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
apparent_prescribed_v9,E72,1300.0,18.69,656.4111818552274,726.819,585.1039596679481,787.651,532.9213631449643,699.364,585.698844636105,755.362,533.3310860173387,635.622,496.8482250499676,592.576,308.1298864544983,297.17699999999996,2.1432594820897295,2.205
apparent_prescribed_v9,E72,1350.0,18.669,657.1041675431076,727.116,585.941711816613,788.184,533.8716705913166,702.315,586.5338859565123,756.825,534.2790069091354,639.1569999999999,497.42609486549475,596.443,308.75879962709104,297.508,2.1442463318113316,2.224
apparent_prescribed_v9,E72,1400.0,18.66,657.6756367686406,728.573,586.7118611790968,788.674,534.759075073312,704.068,587.3013279268717,757.512,535.1641218887122,641.707,497.9686113864281,599.887,309.36360252309885,297.82,2.147254697824553,2.248
apparent_prescribed_v9,E72,1450.0,18.651,658.1374259371551,728.538,587.3981322071617,789.1759999999999,535.5766510513242,705.915,587.9848523357718,758.3820000000001,535.9794414397567,644.1569999999999,498.4512150939098,603.03,309.94478660925967,298.133,2.1496530753584153,2.28
apparent_prescribed_v9,E72,1500.0,18.63,658.6426298540952,728.813,588.0358436422414,789.994,536.3316295947925,707.636,588.6200210264221,759.3489999999999,536.7322264792441,646.391,498.87620604409375,605.987,310.5029730380729,298.455,2.1490930242737956,2.286
apparent_prescribed_v9,E72,1550.0,18.62,659.1033147863134,727.467,588.6375564401866,789.542,537.0344427974745,709.221,589.219342663457,759.517,537.4329471938081,648.729,499.28717344030485,608.8340000000001,311.0388099195105,298.787,2.1506250106905225,2.296
apparent_prescribed_v9,E72,1600.0,18.608,659.4996533847751,729.074,589.186601420562,790.153,537.6840900177274,710.519,589.7660590587282,760.25,538.0805602335367,650.604,499.65132062700286,611.5360000000001,311.55297312606376,299.101,2.151272844434311,2.301
apparent_prescribed_v9,E72,1650.0,18.59,659.9320157025446,730.12,589.7071173896575,791.237,538.2894450928776,711.967,590.2844625734812,761.266,538.6839782372381,652.578,499.99187360523933,613.903,312.04618166046566,299.429,2.1505736165148663,2.314
apparent_prescribed_v9,E72,1700.0,18.575,660.3807184853526,732.126,590.2172049398007,792.5409999999999,538.8629913150992,713.583,590.7926777527076,762.447,539.2557253069447,654.608,500.3312008811211,616.208,312.51930209116705,299.74399999999997,2.150544250962133,2.328
apparent_prescribed_v9,E72,1750.0,18.559,660.840665928715,732.5619999999999,590.7191288159236,794.53,539.4122767017836,715.7349999999999,591.2929547735521,764.4749999999999,539.8033565417894,656.919,500.67139434717416,618.807,312.9733055055152,300.11699999999996,2.150431736744275,2.34
apparent_prescribed_v9,E72,1800.0,18.548000000000002,661.2775445331749,732.9849999999999,591.2094130416665,795.189,539.9411630642328,717.537,591.7817393167059,765.51,540.3307224879547,659.105,501.01134372343114,621.269,313.4092066621639,300.47799999999995,2.1513587536565484,2.365
apparent_prescribed_v9,E72,1850.0,18.535,661.6957726407919,734.403,591.6805627839522,795.4979999999999,540.4479153968019,718.905,592.2514954633226,766.16,540.8360519321204,660.9369999999999,501.3308473331094,623.499,313.8280262363729,300.83299999999997,2.1516734347027717,2.371
apparent_prescribed_v9,E72,1900.0,18.526,662.0801028507886,734.14,592.1290311169412,795.5319999999999,540.9314904501778,720.0519999999999,592.6986318125558,766.502,541.3182837413016,662.6289999999999,501.6394993656628,625.679,314.2307044824799,301.222,2.152688692824995,2.37
apparent_prescribed_v9,E72,1950.0,18.503,662.5403876486658,733.7,592.5733712388569,794.035,541.3950665640998,720.483,593.1418592996496,765.506,541.7806012684267,663.8209999999999,501.91570328145826,627.38,314.61807443514647,301.58099999999996,2.150552765633998,2.377
apparent_prescribed_v9,E72,2000.0,18.49,662.9988878156063,733.575,593.0229810956828,793.433,541.8466500225169,720.825,593.5905140237835,765.1479999999999,542.2310467491809,664.652,502.2100245197133,628.9359999999999,314.99091099401915,301.926,2.1506549817122367,2.394
apparent_prescribed_v9,E72,2050.0,18.481,663.3728990904311,732.991,593.4456335605719,793.621,542.2796788121523,721.1679999999999,594.0121823401519,765.134,542.6629936188573,665.575,502.4884350510405,630.194,315.349937721774,302.30899999999997,2.15137760890622,2.415
apparent_prescribed_v9,E72,2100.0,18.483,663.60458594551,734.7139999999999,593.8115330555563,794.953,542.6830174477572,722.213,594.3768984468048,766.25,543.0652414877724,666.806,502.7438899065826,631.659,315.69585221660606,302.666,2.15403565640825,2.408
apparent_prescribed_v9,E72,2150.0,18.469,663.8602747032791,733.3019999999999,594.1347652068949,794.398,543.052458984762,723.239,594.698964703247,766.3199999999999,543.433571193202,668.218,502.94433819258427,633.285,316.02929218017937,303.01599999999996,2.152895734500967,2.399
apparent_prescribed_v9,E72,2200.0,18.455000000000002,664.1745768539149,733.1679999999999,594.4563945643795,794.2869999999999,543.4003709876985,723.602,595.0196065104544,766.189,543.7804279752344,669.0409999999999,503.13544389064526,634.535,316.35083028526276,303.335,2.1516607443481153,2.421
apparent_prescribed_v9,E72,2250.0,18.452,664.4128897689675,735.1659999999999,594.7574398862025,794.446,543.7279133822866,724.135,595.3196644588364,766.367,544.106962362484,669.9839999999999,503.334596518436,635.7929999999999,316.660929419867,303.69399999999996,2.1527760090014065,2.418
apparent_prescribed_v9,E72,2300.0,18.436999999999998,664.6804644007517,733.492,595.0418296877081,794.7429999999999,544.0361173304109,724.8309999999999,595.6031648213615,766.693,544.4141969871986,670.951,503.50297399480075,636.846,316.9601050499209,304.03799999999995,2.1511710965310034,2.427
apparent_prescribed_v9,E72,2350.0,18.442999999999998,664.8514029860401,733.7049999999999,595.3047371044602,795.1229999999999,544.329430758976,725.515,595.8651362812493,767.067,544.7066056587392,671.909,503.7086664222861,637.978,317.24893543523365,304.387,2.154300545316336,2.423
apparent_prescribed_v9,E72,2400.0,18.413,665.2058388049438,736.6579999999999,595.5784322457644,797.554,544.6124582521686,726.708,596.1382223805113,768.949,544.9887935667028,673.086,503.85707450985353,639.1479999999999,317.5281072869674,304.75399999999996,2.1495737731480857,2.45
apparent_prescribed_v9,E72,2450.0,18.409999999999997,665.5622446448148,737.174,595.889769773497,798.584,544.9037422428352,728.173,596.4491585283124,770.162,545.2794056949684,674.603,504.0829424535268,640.54,317.79825413500726,305.11499999999995,2.1512073943573062,2.461
apparent_prescribed_v9,E72,2500.0,18.398,665.8704965164295,736.799,596.189628278974,799.538,545.1909870435821,729.2909999999999,596.7486136104392,771.131,545.5660255390136,675.887,504.27434539404555,641.728,318.05994507253445,305.453,2.1505936833149972,2.455
apparent_prescribed_v9,E72,2550.0,18.381,666.241180429263,739.3199999999999,596.4980330960677,801.947,545.4759251442317,730.723,597.0567445468687,773.044,545.8504055355442,677.304,504.4592906185456,642.983,318.3136521248181,305.817,2.1488966205459645,2.478
apparent_prescribed_v9,E72,2600.0,18.38,666.5124694049858,740.728,596.7924925462396,804.242,545.7546326786328,732.555,597.3508394349243,775.211,546.1285918856864,678.999,504.65901478146463,644.3340000000001,318.55976536955404,306.13,2.150570622481394,2.477
apparent_prescribed_v9,E72,2650.0,18.372,666.7366152629972,741.0319999999999,597.0518340348643,806.232,546.0165435320475,734.44,597.6097159956748,777.3489999999999,546.3899572266357,680.779,504.823763638993,645.885,318.7986402809521,306.436,2.1504444358995545,2.489
apparent_prescribed_v9,E72,2700.0,18.361,666.9948888546955,741.152,597.3014527813637,806.536,546.2656116305745,735.674,597.8589240989504,777.942,546.6384936392599,682.222,504.9762346907171,647.29,319.0306357421952,306.74199999999996,2.1495881083643895,2.49
apparent_prescribed_v9,E72,2750.0,18.373,667.0764088097665,740.226,597.5078947703912,805.154,546.4953563621117,736.626,598.0647118749716,777.7729999999999,546.8676808972576,683.434,505.1390877105826,648.9849999999999,319.25606438416645,307.067,2.153480520977018,2.496
apparent_prescribed_v9,E72,2800.0,18.361,667.1910777882193,738.3969999999999,597.67299916601,802.654,546.6978096233196,735.736,598.2291361872736,775.578,547.069511777953,683.4179999999999,505.2324884831029,649.6479999999999,319.47519971640884,307.366,2.1517675589761596,2.499
apparent_prescribed_v9,E72,2850.0,18.361,667.3308614240458,738.203,597.8399238374117,801.524,546.8888196134037,734.971,598.3954896783871,774.443,547.2599478501459,683.172,505.3620790262721,649.997,319.68833302481573,307.69,2.1529792419826452,2.493
apparent_prescribed_v9,E72,2900.0,18.352,667.4948063462172,736.2349999999999,598.0057091707511,799.307,547.0707527284255,734.3399999999999,598.5608073041614,772.739,547.4413382638686,683.092,505.46700111517504,650.498,319.89579487602765,308.01,2.1520847640187526,2.479
apparent_prescribed_v9,E72,2950.0,18.353,667.6294068398992,738.183,598.1686672639607,799.3729999999999,547.2467588736432,733.822,598.7233217961003,772.392,547.6168488149301,682.8879999999999,505.5937057427036,650.567,320.0978496038712,308.32099999999997,2.1534988995531377,2.483
apparent_prescribed_v9,E72,3000.0,18.344,667.7915023571944,739.169,598.3275846717293,800.636,547.4157785744752,734.064,598.8818641708963,773.082,547.7853965288778,683.1859999999999,505.69448398236665,650.887,320.29476451344397,308.628,2.152590280383965,2.49
apparent_prescribed_v9,E72,3050.0,18.339,667.9735112981377,737.7919999999999,598.4949802552518,800.3919999999999,547.5829669493171,734.894,599.0489743085024,773.443,547.9521677460375,684.045,505.8100119381149,651.824,320.4867593672211,308.926,2.1526813521496226,2.482
apparent_prescribed_v9,E72,3100.0,18.333000000000002,668.1509611566603,737.963,598.6629957680328,798.812,547.747719500076,734.5989999999999,599.2167440559829,772.135,548.1165389174131,684.2049999999999,505.9209461228998,652.367,320.6740382616498,309.24199999999996,2.1525138406857365,2.491
apparent_prescribed_v9,E72,3150.0,18.326999999999998,668.327825143794,737.231,598.8295486977256,798.288,547.9090049123255,734.231,599.3830737108843,771.567,548.2774685450025,684.15,506.0256606659924,652.662,320.8567764311943,309.55499999999995,2.1522589456579233,2.487
apparent_prescribed_v9,E72,3200.0,18.317999999999998,668.5295317530973,738.578,599.0002896079764,797.723,548.0686264128344,733.992,599.5536620160639,771.04,548.4367704623447,684.18,506.1323054492747,652.896,321.03513386105396,309.84499999999997,2.1514516986817442,2.497
apparent_prescribed_v9,E72,3214.0,18.316,668.588885906739,737.656,599.0494297385025,797.899,548.1133495433636,733.977,599.6027696669321,771.112,548.4814112542921,684.1869999999999,506.16158102142134,652.9549999999999,321.0843123830356,309.928,2.151313930848431,2.485
apparent_prescribed_v9,E77,0.0,13.844999999999999,295.3565,310.26,295.3565,317.86199999999997,295.3565,319.984,295.3565,318.99399999999997,295.3565,321.865,295.3564999999999,322.57,295.3565,308.08399999999995,0.024552983450166432,0.062
apparent_prescribed_v9,E77,50.0,13.834,413.14660358177616,346.686,335.62298370511587,346.442,312.0959733248861,329.808,335.8168132631737,333.02299999999997,312.1749923162027,325.60999999999996,326.7813450954388,325.294,295.35694650288605,307.83299999999997,0.24094129783733265,0.137
apparent_prescribed_v9,E77,100.0,13.829,458.66110601795754,383.27,370.922100775575,392.364,331.02499565282733,358.804,371.207758691621,369.07599999999996,331.1537652862538,344.88699999999994,348.11999268616364,339.876,295.36069660612964,307.59499999999997,0.3736403174245463,0.21
apparent_prescribed_v9,E77,150.0,13.834,483.6661059037841,414.554,396.99227119925297,431.01599999999996,348.7684517491203,386.082,397.3328212384633,403.24199999999996,348.9370064719567,365.55199999999996,363.53489694564604,355.041,295.37384137013976,307.33099999999996,0.46468143675809037,0.291
apparent_prescribed_v9,E77,200.0,13.843,499.06434001139496,442.467,415.9891085317434,465.436,364.13203794821356,410.928,416.35935592345874,435.465,364.32977346014826,385.241,375.0088815671744,368.95899999999995,295.40652772494695,307.09,0.5302955934530517,0.358
apparent_prescribed_v9,E77,250.0,13.844999999999999,509.2733042650283,462.21899999999994,430.075077077689,490.384,377.0423052704731,429.941,430.4598320021212,459.856,377.2603727853897,400.849,383.7543413377074,380.08099999999996,295.4707181011909,306.88199999999995,0.5783575558184822,0.409
apparent_prescribed_v9,E77,300.0,13.846,516.4265044772003,477.556,440.7622100434664,510.346,387.8039089265563,445.645,441.15271056574613,480.022,388.0356721924107,414.16599999999994,390.58558539935825,389.953,295.57727257473846,306.68399999999997,0.6150184520527887,0.447
apparent_prescribed_v9,E77,350.0,13.841,521.6763574131539,490.54099999999994,449.05758757499973,526.992,396.78587720614917,459.188,449.448898230448,496.95399999999995,397.02656979443907,425.93499999999995,396.01906976848954,399.06899999999996,295.73407787792854,306.491,0.6430089013672974,0.497
apparent_prescribed_v9,E77,400.0,13.834,525.6791967990014,501.03,455.6358324518584,540.175,404.3219954980568,470.032,456.0252450022866,510.437,404.56827013480716,435.388,400.42226322032855,406.751,295.9451547390717,306.32399999999996,0.6650191447411163,0.527
apparent_prescribed_v9,E77,450.0,13.847999999999999,528.7125128230401,508.92099999999994,460.9342355177855,550.858,410.69056453646795,479.489,461.32020635050003,521.6949999999999,410.94010649378083,443.79699999999997,404.0665480514201,414.01699999999994,296.21079820029206,306.176,0.6853299482944523,0.556
apparent_prescribed_v9,E77,500.0,13.854000000000001,531.0564480754102,514.259,465.24810610342865,558.2059999999999,416.1028518235323,487.24899999999997,465.6297771892813,529.991,416.35398881168777,450.95899999999995,407.07635518415674,420.655,296.5282474208765,306.046,0.7012895071338819,0.593
apparent_prescribed_v9,E77,550.0,13.848999999999998,532.9942586313239,518.91,468.82295866723314,564.922,420.72881092051273,494.068,469.20002075639877,537.476,420.9803624702482,457.34399999999994,409.60044736770897,426.92099999999994,296.892462285453,305.91499999999996,0.7134166429824053,0.608
apparent_prescribed_v9,E77,600.0,13.842,534.6358230228838,523.649,471.8370427654153,569.947,424.7093203688906,499.437,472.2094701010499,542.8979999999999,424.9604705120586,462.501,411.7316770459143,432.272,297.29695736271503,305.804,0.7231828787216238,0.627
apparent_prescribed_v9,E77,650.0,13.847,535.9597902127208,527.077,474.3935958044585,574.2919999999999,428.1545965360404,504.38199999999995,474.7614004018504,547.8,428.40477945745425,467.24299999999994,413.56075539952474,437.23299999999995,297.7343762416733,305.66299999999995,0.7328075957484544,0.654
apparent_prescribed_v9,E77,700.0,13.85,537.0185045116317,529.94,476.5637265941101,578.4,431.1474923322663,509.13599999999997,476.92694561699136,552.3,431.3962850839856,471.86899999999997,415.1145850271007,442.205,298.19720197400187,305.532,0.7407241161430532,0.666
apparent_prescribed_v9,E77,750.0,13.839,537.9693866588157,533.538,478.43459988184946,582.267,433.7585484296921,513.152,478.79343995914815,556.271,434.0056574079322,475.80499999999995,416.4426108063855,446.45099999999996,298.67825083000554,305.417,0.7457872152595576,0.684
apparent_prescribed_v9,E77,800.0,13.841999999999999,538.7803828071353,536.864,480.06775206312125,585.899,436.0520899718639,517.064,480.42242598845115,560.086,436.29735549307884,479.61899999999997,417.62747227029206,450.566,299.17101605000147,305.33599999999996,0.7519125732036683,0.698
apparent_prescribed_v9,E77,850.0,13.846,539.4392135684409,539.5899999999999,481.48873901700154,589.371,438.075143097744,521.0219999999999,481.8394113123279,563.746,438.3184550826328,483.495,418.66787502554985,454.772,299.66979902913135,305.239,0.7574613723269928,0.719
apparent_prescribed_v9,E77,900.0,13.834999999999999,540.0819388178273,541.467,482.7498169624397,592.191,439.86929430739826,524.429,483.0967767189028,566.861,440.1106010107523,486.91999999999996,419.5805573487461,458.514,300.1697869309862,305.17499999999995,0.7605673739924196,0.726
