time,hour,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
3210,0.891666667,977.79,322.108,746.721,342.835,298.352,298.149,298.229,1017.85,1020.828,830.319,883.767,1047.543,298.033,297.764,296.551,296.731
3211,0.891944444,977.79,322.108,746.721,342.835,298.352,298.149,298.229,1017.85,1020.828,830.319,883.767,1047.543,298.033,297.764,296.551,296.731
3212,0.892222222,977.499,322.157,746.805,342.851,298.364,298.148,298.228,1017.558,1020.847,830.39,883.831,1047.596,298.037,297.769,296.567,296.74
3213,0.8925,977.499,322.157,746.805,342.851,298.364,298.148,298.228,1017.558,1020.847,830.39,883.831,1047.596,298.037,297.769,296.567,296.74
3214,0.892777778,977.499,322.157,746.805,342.851,298.364,298.148,298.228,1017.558,1020.847,830.39,883.831,1047.596,298.037,297.769,296.567,296.74
3215,0.893055556,977.499,322.157,746.805,342.851,298.364,298.148,298.228,1017.558,1020.847,830.39,883.831,1047.596,298.037,297.769,296.567,296.74
3216,0.893333333,977.664,322.197,746.921,342.862,298.366,298.143,298.228,1017.074,1020.885,830.458,883.866,1047.643,298.039,297.781,296.565,296.746
3217,0.893611111,977.664,322.197,746.921,342.862,298.366,298.143,298.228,1017.074,1020.885,830.458,883.866,1047.643,298.039,297.781,296.565,296.746
3218,0.893888889,977.664,322.197,746.921,342.862,298.366,298.143,298.228,1017.074,1020.885,830.458,883.866,1047.643,298.039,297.781,296.565,296.746
3219,0.894166667,977.551,322.233,747.003,342.881,298.366,298.147,298.218,1016.718,1020.921,830.52,883.901,1047.678,298.041,297.776,296.571,296.747
3220,0.894444444,977.551,322.233,747.003,342.881,298.366,298.147,298.218,1016.718,1020.921,830.52,883.901,1047.678,298.041,297.776,296.571,296.747
3221,0.894722222,977.551,322.233,747.003,342.881,298.366,298.147,298.218,1016.718,1020.921,830.52,883.901,1047.678,298.041,297.776,296.571,296.747
3222,0.895,977.551,322.233,747.003,342.881,298.366,298.147,298.218,1016.718,1020.921,830.52,883.901,1047.678,298.041,297.776,296.571,296.747
3223,0.895277778,977.839,322.273,747.102,342.892,298.391,298.141,298.223,1016.605,1020.962,830.585,883.932,1047.701,298.058,297.791,296.582,296.76
3224,0.895555556,977.839,322.273,747.102,342.892,298.391,298.141,298.223,1016.605,1020.962,830.585,883.932,1047.701,298.058,297.791,296.582,296.76
3225,0.895833333,977.839,322.273,747.102,342.892,298.391,298.141,298.223,1016.605,1020.962,830.585,883.932,1047.701,298.058,297.791,296.582,296.76
3226,0.896111111,977.493,322.318,747.209,342.911,298.399,298.14,298.237,1016.685,1021.002,830.643,884.02,1047.782,298.057,297.8,296.592,296.761
3227,0.896388889,977.493,322.318,747.209,342.911,298.399,298.14,298.237,1016.685,1021.002,830.643,884.02,1047.782,298.057,297.8,296.592,296.761
3228,0.896666667,977.493,322.318,747.209,342.911,298.399,298.14,298.237,1016.685,1021.002,830.643,884.02,1047.782,298.057,297.8,296.592,296.761
3229,0.896944444,977.493,322.318,747.209,342.911,298.399,298.14,298.237,1016.685,1021.002,830.643,884.02,1047.782,298.057,297.8,296.592,296.761
3230,0.897222222,977.659,322.346,747.276,342.92,298.394,298.135,298.23,1016.886,1021.014,830.7,884.057,1047.783,298.063,297.794,296.585,296.761
3231,0.8975,977.659,322.346,747.276,342.92,298.394,298.135,298.23,1016.886,1021.014,830.7,884.057,1047.783,298.063,297.794,296.585,296.761
3232,0.897777778,977.659,322.346,747.276,342.92,298.394,298.135,298.23,1016.886,1021.014,830.7,884.057,1047.783,298.063,297.794,296.585,296.761
3233,0.898055556,977.848,322.389,747.36,342.928,298.405,298.126,298.222,1016.826,1021.018,830.763,884.121,1047.787,298.07,297.802,296.593,296.76
3234,0.898333333,977.848,322.389,747.36,342.928,298.405,298.126,298.222,1016.826,1021.018,830.763,884.121,1047.787,298.07,297.802,296.593,296.76
3235,0.898611111,977.848,322.389,747.36,342.928,298.405,298.126,298.222,1016.826,1021.018,830.763,884.121,1047.787,298.07,297.802,296.593,296.76
3236,0.898888889,977.848,322.389,747.36,342.928,298.405,298.126,298.222,1016.826,1021.018,830.763,884.121,1047.787,298.07,297.802,296.593,296.76
3237,0.899166667,977.43,322.426,747.419,342.945,298.41,298.132,298.225,1016.613,1021.028,830.828,884.151,1047.761,298.074,297.802,296.58,296.763
3238,0.899444444,977.43,322.426,747.419,342.945,298.41,298.132,298.225,1016.613,1021.028,830.828,884.151,1047.761,298.074,297.802,296.58,296.763
3239,0.899722222,977.43,322.426,747.419,342.945,298.41,298.132,298.225,1016.613,1021.028,830.828,884.151,1047.761,298.074,297.802,296.58,296.763
3240,0.9,977.293,322.454,747.515,342.96,298.427,298.122,298.212,1016.72,1021.024,830.891,884.176,1047.705,298.074,297.802,296.59,296.77
3241,0.900277778,977.293,322.454,747.515,342.96,298.427,298.122,298.212,1016.72,1021.024,830.891,884.176,1047.705,298.074,297.802,296.59,296.77
3242,0.900555556,977.293,322.454,747.515,342.96,298.427,298.122,298.212,1016.72,1021.024,830.891,884.176,1047.705,298.074,297.802,296.59,296.77
3243,0.900833333,977.293,322.454,747.515,342.96,298.427,298.122,298.212,1016.72,1021.024,830.891,884.176,1047.705,298.074,297.802,296.59,296.77
3244,0.901111111,977.266,322.498,747.603,342.991,298.423,298.129,298.216,1016.706,1021.019,830.962,884.255,1047.728,298.086,297.815,296.6,296.782
3245,0.901388889,977.266,322.498,747.603,342.991,298.423,298.129,298.216,1016.706,1021.019,830.962,884.255,1047.728,298.086,297.815,296.6,296.782
3246,0.901666667,977.266,322.498,747.603,342.991,298.423,298.129,298.216,1016.706,1021.019,830.962,884.255,1047.728,298.086,297.815,296.6,296.782
3247,0.901944444,977.63,322.514,747.679,342.998,298.417,298.123,298.217,1016.966,1020.987,831.017,884.297,1047.677,298.079,297.811,296.593,296.774
3248,0.902222222,977.63,322.514,747.679,342.998,298.417,298.123,298.217,1016.966,1020.987,831.017,884.297,1047.677,298.079,297.811,296.593,296.774
3249,0.9025,977.63,322.514,747.679,342.998,298.417,298.123,298.217,1016.966,1020.987,831.017,884.297,1047.677,298.079,297.811,296.593,296.774
3250,0.902777778,977.63,322.514,747.679,342.998,298.417,298.123,298.217,1016.966,1020.987,831.017,884.297,1047.677,298.079,297.811,296.593,296.774
3251,0.903055556,978.406,322.568,747.759,343.026,298.432,298.13,298.217,1017.239,1020.983,831.092,884.339,1047.674,298.087,297.812,296.608,296.781
3252,0.903333333,978.406,322.568,747.759,343.026,298.432,298.13,298.217,1017.239,1020.983,831.092,884.339,1047.674,298.087,297.812,296.608,296.781
3253,0.903611111,978.406,322.568,747.759,343.026,298.432,298.13,298.217,1017.239,1020.983,831.092,884.339,1047.674,298.087,297.812,296.608,296.781
3254,0.903888889,978.909,322.604,747.865,343.06,298.445,298.116,298.226,1017.159,1020.976,831.163,884.441,1047.691,298.095,297.82,296.614,296.785
3255,0.904166667,978.909,322.604,747.865,343.06,298.445,298.116,298.226,1017.159,1020.976,831.163,884.441,1047.691,298.095,297.82,296.614,296.785
3256,0.904444444,978.909,322.604,747.865,343.06,298.445,298.116,298.226,1017.159,1020.976,831.163,884.441,1047.691,298.095,297.82,296.614,296.785
3257,0.904722222,978.909,322.604,747.865,343.06,298.445,298.116,298.226,1017.159,1020.976,831.163,884.441,1047.691,298.095,297.82,296.614,296.785
3258,0.905,979.345,322.638,747.958,343.073,298.449,298.11,298.215,1016.857,1020.975,831.223,884.478,1047.684,298.097,297.825,296.611,296.788
3259,0.905277778,979.345,322.638,747.958,343.073,298.449,298.11,298.215,1016.857,1020.975,831.223,884.478,1047.684,298.097,297.825,296.611,296.788
3260,0.905555556,979.345,322.638,747.958,343.073,298.449,298.11,298.215,1016.857,1020.975,831.223,884.478,1047.684,298.097,297.825,296.611,296.788
3261,0.905833333,979.555,322.688,748.042,343.092,298.467,298.115,298.222,1016.835,1020.968,831.299,884.527,1047.66,298.103,297.838,296.618,296.788
3262,0.906111111,979.555,322.688,748.042,343.092,298.467,298.115,298.222,1016.835,1020.968,831.299,884.527,1047.66,298.103,297.838,296.618,296.788
3263,0.906388889,979.555,322.688,748.042,343.092,298.467,298.115,298.222,1016.835,1020.968,831.299,884.527,1047.66,298.103,297.838,296.618,296.788
3264,0.906666667,979.555,322.688,748.042,343.092,298.467,298.115,298.222,1016.835,1020.968,831.299,884.527,1047.66,298.103,297.838,296.618,296.788
3265,0.906944444,979.628,322.719,748.106,343.097,298.463,298.096,298.208,1016.968,1020.948,831.351,884.559,1047.637,298.099,297.836,296.619,296.79
3266,0.907222222,979.628,322.719,748.106,343.097,298.463,298.096,298.208,1016.968,1020.948,831.351,884.559,1047.637,298.099,297.836,296.619,296.79
3267,0.9075,979.628,322.719,748.106,343.097,298.463,298.096,298.208,1016.968,1020.948,831.351,884.559,1047.637,298.099,297.836,296.619,296.79
3268,0.907777778,979.156,322.752,748.173,343.125,298.479,298.105,298.208,1016.803,1020.947,831.418,884.614,1047.631,298.112,297.841,296.622,296.803
3269,0.908055556,979.156,322.752,748.173,343.125,298.479,298.105,298.208,1016.803,1020.947,831.418,884.614,1047.631,298.112,297.841,296.622,296.803
3270,0.908333333,979.156,322.752,748.173,343.125,298.479,298.105,298.208,1016.803,1020.947,831.418,884.614,1047.631,298.112,297.841,296.622,296.803
3271,0.908611111,979.156,322.752,748.173,343.125,298.479,298.105,298.208,1016.803,1020.947,831.418,884.614,1047.631,298.112,297.841,296.622,296.803
3272,0.908888889,978.541,322.789,748.288,343.147,298.483,298.107,298.211,1016.564,1020.938,831.495,884.683,1047.605,298.119,297.843,296.635,296.812
3273,0.909166667,978.541,322.789,748.288,343.147,298.483,298.107,298.211,1016.564,1020.938,831.495,884.683,1047.605,298.119,297.843,296.635,296.812
3274,0.909444444,978.541,322.789,748.288,343.147,298.483,298.107,298.211,1016.564,1020.938,831.495,884.683,1047.605,298.119,297.843,296.635,296.812
3275,0.909722222,978.346,322.832,748.386,343.159,298.494,298.102,298.219,1016.809,1020.905,831.555,884.725,1047.564,298.115,297.845,296.635,296.808
3276,0.91,978.346,322.832,748.386,343.159,298.494,298.102,298.219,1016.809,1020.905,831.555,884.725,1047.564,298.115,297.845,296.635,296.808
3277,0.910277778,978.346,322.832,748.386,343.159,298.494,298.102,298.219,1016.809,1020.905,831.555,884.725,1047.564,298.115,297.845,296.635,296.808
3278,0.910555556,978.346,322.832,748.386,343.159,298.494,298.102,298.219,1016.809,1020.905,831.555,884.725,1047.564,298.115,297.845,296.635,296.808
3279,0.910833333,978.729,322.875,748.46,343.169,298.507,298.118,298.218,1016.454,1020.885,831.621,884.768,1047.517,298.136,297.861,296.643,296.813
3280,0.911111111,978.729,322.875,748.46,343.169,298.507,298.118,298.218,1016.454,1020.885,831.621,884.768,1047.517,298.136,297.861,296.643,296.813
3281,0.911388889,978.729,322.875,748.46,343.169,298.507,298.118,298.218,1016.454,1020.885,831.621,884.768,1047.517,298.136,297.861,296.643,296.813
3282,0.911666667,979.043,322.91,748.527,343.192,298.529,298.13,298.22,1015.64,1020.859,831.69,884.84,1047.5,298.142,297.872,296.649,296.824
3283,0.911944444,979.043,322.91,748.527,343.192,298.529,298.13,298.22,1015.64,1020.859,831.69,884.84,1047.5,298.142,297.872,296.649,296.824
3284,0.912222222,979.043,322.91,748.527,343.192,298.529,298.13,298.22,1015.64,1020.859,831.69,884.84,1047.5,298.142,297.872,296.649,296.824
3285,0.9125,979.043,322.91,748.527,343.192,298.529,298.13,298.22,1015.64,1020.859,831.69,884.84,1047.5,298.142,297.872,296.649,296.824
3286,0.912777778,979.117,322.949,748.582,343.206,298.534,298.12,298.216,1015.158,1020.83,831.75,884.847,1047.427,298.144,297.859,296.651,296.828
3287,0.913055556,979.117,322.949,748.582,343.206,298.534,298.12,298.216,1015.158,1020.83,831.75,884.847,1047.427,298.144,297.859,296.651,296.828
3288,0.913333333,979.117,322.949,748.582,343.206,298.534,298.12,298.216,1015.158,1020.83,831.75,884.847,1047.427,298.144,297.859,296.651,296.828
3289,0.913611111,979.211,322.982,748.688,343.219,298.526,298.119,298.201,1015.136,1020.8,831.813,884.923,1047.421,298.139,297.868,296.647,296.829
3290,0.913888889,979.211,322.982,748.688,343.219,298.526,298.119,298.201,1015.136,1020.8,831.813,884.923,1047.421,298.139,297.868,296.647,296.829
3291,0.914166667,979.211,322.982,748.688,343.219,298.526,298.119,298.201,1015.136,1020.8,831.813,884.923,1047.421,298.139,297.868,296.647,296.829
3292,0.914444444,979.211,322.982,748.688,343.219,298.526,298.119,298.201,1015.136,1020.8,831.813,884.923,1047.421,298.139,297.868,296.647,296.829
3293,0.914722222,979.159,323.018,748.762,343.244,298.535,298.108,298.207,1015.392,1020.768,831.868,884.923,1047.371,298.147,297.87,296.65,296.838
3294,0.915,979.159,323.018,748.762,343.244,298.535,298.108,298.207,1015.392,1020.768,831.868,884.923,1047.371,298.147,297.87,296.65,296.838
3295,0.915277778,979.159,323.018,748.762,343.244,298.535,298.108,298.207,1015.392,1020.768,831.868,884.923,1047.371,298.147,297.87,296.65,296.838
3296,0.915555556,978.65,323.057,748.806,343.268,298.537,298.105,298.199,1015.471,1020.722,831.929,884.967,1047.333,298.141,297.87,296.647,296.827
3297,0.915833333,978.65,323.057,748.806,343.268,298.537,298.105,298.199,1015.471,1020.722,831.929,884.967,1047.333,298.141,297.87,296.647,296.827
3298,0.916111111,978.65,323.057,748.806,343.268,298.537,298.105,298.199,1015.471,1020.722,831.929,884.967,1047.333,298.141,297.87,296.647,296.827
3299,0.916388889,978.65,323.057,748.806,343.268,298.537,298.105,298.199,1015.471,1020.722,831.929,884.967,1047.333,298.141,297.87,296.647,296.827
3300,0.916666667,978.412,323.088,748.893,343.302,298.564,298.105,298.214,1015.378,1020.695,831.989,885.004,1047.286,298.162,297.886,296.657,296.838
3301,0.916944444,978.412,323.088,748.893,343.302,298.564,298.105,298.214,1015.378,1020.695,831.989,885.004,1047.286,298.162,297.886,296.657,296.838
3302,0.917222222,978.412,323.088,748.893,343.302,298.564,298.105,298.214,1015.378,1020.695,831.989,885.004,1047.286,298.162,297.886,296.657,296.838
3303,0.9175,977.769,323.132,748.963,343.313,298.568,298.096,298.211,1015.581,1020.656,832.041,885.067,1047.277,298.162,297.887,296.661,296.849
3304,0.917777778,977.769,323.132,748.963,343.313,298.568,298.096,298.211,1015.581,1020.656,832.041,885.067,1047.277,298.162,297.887,296.661,296.849
3305,0.918055556,977.769,323.132,748.963,343.313,298.568,298.096,298.211,1015.581,1020.656,832.041,885.067,1047.277,298.162,297.887,296.661,296.849
3306,0.918333333,977.769,323.132,748.963,343.313,298.568,298.096,298.211,1015.581,1020.656,832.041,885.067,1047.277,298.162,297.887,296.661,296.849
3307,0.918611111,977.261,323.173,749.036,343.333,298.578,298.089,298.202,1015.631,1020.626,832.106,885.125,1047.219,298.169,297.891,296.668,296.851
3308,0.918888889,977.261,323.173,749.036,343.333,298.578,298.089,298.202,1015.631,1020.626,832.106,885.125,1047.219,298.169,297.891,296.668,296.851
3309,0.919166667,977.261,323.173,749.036,343.333,298.578,298.089,298.202,1015.631,1020.626,832.106,885.125,1047.219,298.169,297.891,296.668,296.851
3310,0.919444444,977.59,323.216,749.141,343.358,298.588,298.109,298.2,1015.808,1020.616,832.159,885.138,1047.212,298.174,297.897,296.671,296.854
3311,0.919722222,977.59,323.216,749.141,343.358,298.588,298.109,298.2,1015.808,1020.616,832.159,885.138,1047.212,298.174,297.897,296.671,296.854
3312,0.92,977.59,323.216,749.141,343.358,298.588,298.109,298.2,1015.808,1020.616,832.159,885.138,1047.212,298.174,297.897,296.671,296.854
3313,0.920277778,977.59,323.216,749.141,343.358,298.588,298.109,298.2,1015.808,1020.616,832.159,885.138,1047.212,298.174,297.897,296.671,296.854
3314,0.920555556,977.688,323.239,749.234,343.372,298.587,298.119,298.205,1016.195,1020.595,832.218,885.173,1047.195,298.174,297.909,296.674,296.863
3315,0.920833333,977.688,323.239,749.234,343.372,298.587,298.119,298.205,1016.195,1020.595,832.218,885.173,1047.195,298.174,297.909,296.674,296.863
3316,0.921111111,977.688,323.239,749.234,343.372,298.587,298.119,298.205,1016.195,1020.595,832.218,885.173,1047.195,298.174,297.909,296.674,296.863
3317,0.921388889,977.402,323.277,749.289,343.394,298.604,298.126,298.215,1016.067,1020.596,832.27,885.223,1047.236,298.189,297.911,296.693,296.871
3318,0.921666667,977.402,323.277,749.289,343.394,298.604,298.126,298.215,1016.067,1020.596,832.27,885.223,1047.236,298.189,297.911,296.693,296.871
3319,0.921944444,977.402,323.277,749.289,343.394,298.604,298.126,298.215,1016.067,1020.596,832.27,885.223,1047.236,298.189,297.911,296.693,296.871
3320,0.922222222,977.402,323.277,749.289,343.394,298.604,298.126,298.215,1016.067,1020.596,832.27,885.223,1047.236,298.189,297.911,296.693,296.871
3321,0.9225,977.656,323.322,749.385,343.412,298.603,298.124,298.21,1015.708,1020.596,832.325,885.245,1047.246,298.189,297.918,296.687,296.878
3322,0.922777778,977.656,323.322,749.385,343.412,298.603,298.124,298.21,1015.708,1020.596,832.325,885.245,1047.246,298.189,297.918,296.687,296.878
3323,0.923055556,977.656,323.322,749.385,343.412,298.603,298.124,298.21,1015.708,1020.596,832.325,885.245,1047.246,298.189,297.918,296.687,296.878
3324,0.923333333,977.962,323.36,749.452,343.425,298.624,298.116,298.215,1015.435,1020.616,832.377,885.293,1047.286,298.199,297.922,296.697,296.881
3325,0.923611111,977.962,323.36,749.452,343.425,298.624,298.116,298.215,1015.435,1020.616,832.377,885.293,1047.286,298.199,297.922,296.697,296.881
3326,0.923888889,977.962,323.36,749.452,343.425,298.624,298.116,298.215,1015.435,1020.616,832.377,885.293,1047.286,298.199,297.922,296.697,296.881
3327,0.924166667,977.962,323.36,749.452,343.425,298.624,298.116,298.215,1015.435,1020.616,832.377,885.293,1047.286,298.199,297.922,296.697,296.881
3328,0.924444444,977.724,323.396,749.515,343.446,298.622,298.112,298.203,1015.258,1020.631,832.418,885.304,1047.311,298.207,297.922,296.695,296.879
3329,0.924722222,977.724,323.396,749.515,343.446,298.622,298.112,298.203,1015.258,1020.631,832.418,885.304,1047.311,298.207,297.922,296.695,296.879
3330,0.925,977.724,323.396,749.515,343.446,298.622,298.112,298.203,1015.258,1020.631,832.418,885.304,1047.311,298.207,297.922,296.695,296.879
3331,0.925277778,977.6,323.433,749.572,343.457,298.639,298.113,298.203,1015.307,1020.647,832.491,885.338,1047.33,298.208,297.937,296.701,296.885
3332,0.925555556,977.6,323.433,749.572,343.457,298.639,298.113,298.203,1015.307,1020.647,832.491,885.338,1047.33,298.208,297.937,296.701,296.885
3333,0.925833333,977.6,323.433,749.572,343.457,298.639,298.113,298.203,1015.307,1020.647,832.491,885.338,1047.33,298.208,297.937,296.701,296.885
3334,0.926111111,977.6,323.433,749.572,343.457,298.639,298.113,298.203,1015.307,1020.647,832.491,885.338,1047.33,298.208,297.937,296.701,296.885
