time,hour,T3,T8,T9,T10,T11,T12
3033,0.8425,742.118,1016.638,1020.439,826.696,880.913,1047.127
3034,0.842777778,742.183,1016.759,1020.441,826.756,880.971,1047.109
3035,0.843055556,742.183,1016.759,1020.441,826.756,880.971,1047.109
3036,0.843333333,742.183,1016.759,1020.441,826.756,880.971,1047.109
3037,0.843611111,742.183,1016.759,1020.441,826.756,880.971,1047.109
3038,0.843888889,742.276,1016.74,1020.432,826.839,881.021,1047.098
3039,0.844166667,742.276,1016.74,1020.432,826.839,881.021,1047.098
3040,0.844444444,742.276,1016.74,1020.432,826.839,881.021,1047.098
3041,0.844722222,742.353,1016.788,1020.416,826.905,881.058,1047.078
3042,0.845,742.353,1016.788,1020.416,826.905,881.058,1047.078
3043,0.845277778,742.353,1016.788,1020.416,826.905,881.058,1047.078
3044,0.845555556,742.353,1016.788,1020.416,826.905,881.058,1047.078
3045,0.845833333,742.467,1016.981,1020.409,826.973,881.107,1047.061
3046,0.846111111,742.467,1016.981,1020.409,826.973,881.107,1047.061
3047,0.846388889,742.467,1016.981,1020.409,826.973,881.107,1047.061
3048,0.846666667,742.539,1017.018,1020.41,827.037,881.126,1047.087
3049,0.846944444,742.539,1017.018,1020.41,827.037,881.126,1047.087
3050,0.847222222,742.539,1017.018,1020.41,827.037,881.126,1047.087
3051,0.8475,742.539,1017.018,1020.41,827.037,881.126,1047.087
3052,0.847777778,742.624,1017.087,1020.397,827.097,881.207,1047.085
3053,0.848055556,742.624,1017.087,1020.397,827.097,881.207,1047.085
3054,0.848333333,742.624,1017.087,1020.397,827.097,881.207,1047.085
3055,0.848611111,742.731,1017.443,1020.418,827.165,881.236,1047.115
3056,0.848888889,742.731,1017.443,1020.418,827.165,881.236,1047.115
3057,0.849166667,742.731,1017.443,1020.418,827.165,881.236,1047.115
3058,0.849444444,742.731,1017.443,1020.418,827.165,881.236,1047.115
3059,0.849722222,742.835,1017.938,1020.444,827.232,881.309,1047.191
3060,0.85,742.835,1017.938,1020.444,827.232,881.309,1047.191
3061,0.850277778,742.835,1017.938,1020.444,827.232,881.309,1047.191
3062,0.850555556,742.935,1018.044,1020.475,827.306,881.361,1047.242
3063,0.850833333,742.935,1018.044,1020.475,827.306,881.361,1047.242
3064,0.851111111,742.935,1018.044,1020.475,827.306,881.361,1047.242
3065,0.851388889,742.935,1018.044,1020.475,827.306,881.361,1047.242
3066,0.851666667,743.031,1017.999,1020.51,827.364,881.424,1047.289
3067,0.851944444,743.031,1017.999,1020.51,827.364,881.424,1047.289
3068,0.852222222,743.031,1017.999,1020.51,827.364,881.424,1047.289
3069,0.8525,743.115,1017.931,1020.547,827.417,881.441,1047.343
3070,0.852777778,743.115,1017.931,1020.547,827.417,881.441,1047.343
3071,0.853055556,743.115,1017.931,1020.547,827.417,881.441,1047.343
3072,0.853333333,743.115,1017.931,1020.547,827.417,881.441,1047.343
3073,0.853611111,743.199,1018.245,1020.585,827.501,881.495,1047.397
3074,0.853888889,743.199,1018.245,1020.585,827.501,881.495,1047.397
3075,0.854166667,743.199,1018.245,1020.585,827.501,881.495,1047.397
3076,0.854444444,743.313,1018.209,1020.643,827.563,881.58,1047.473
3077,0.854722222,743.313,1018.209,1020.643,827.563,881.58,1047.473
3078,0.855,743.313,1018.209,1020.643,827.563,881.58,1047.473
3079,0.855277778,743.313,1018.209,1020.643,827.563,881.58,1047.473
3080,0.855555556,743.396,1018.249,1020.678,827.632,881.598,1047.487
3081,0.855833333,743.396,1018.249,1020.678,827.632,881.598,1047.487
3082,0.856111111,743.396,1018.249,1020.678,827.632,881.598,1047.487
3083,0.856388889,743.448,1017.955,1020.729,827.708,881.667,1047.529
3084,0.856666667,743.448,1017.955,1020.729,827.708,881.667,1047.529
3085,0.856944444,743.448,1017.955,1020.729,827.708,881.667,1047.529
3086,0.857222222,743.448,1017.955,1020.729,827.708,881.667,1047.529
3087,0.8575,743.571,1017.712,1020.776,827.782,881.712,1047.552
3088,0.857777778,743.571,1017.712,1020.776,827.782,881.712,1047.552
3089,0.858055556,743.571,1017.712,1020.776,827.782,881.712,1047.552
3090,0.858333333,743.639,1017.278,1020.81,827.866,881.797,1047.63
3091,0.858611111,743.639,1017.278,1020.81,827.866,881.797,1047.63
3092,0.858888889,743.639,1017.278,1020.81,827.866,881.797,1047.63
3093,0.859166667,743.639,1017.278,1020.81,827.866,881.797,1047.63
3094,0.859444444,743.726,1017.122,1020.846,827.924,881.844,1047.658
3095,0.859722222,743.726,1017.122,1020.846,827.924,881.844,1047.658
3096,0.86,743.726,1017.122,1020.846,827.924,881.844,1047.658
3097,0.860277778,743.845,1016.892,1020.896,828.014,881.924,1047.717
3098,0.860555556,743.845,1016.892,1020.896,828.014,881.924,1047.717
3099,0.860833333,743.845,1016.892,1020.896,828.014,881.924,1047.717
3100,0.861111111,743.845,1016.892,1020.896,828.014,881.924,1047.717
3101,0.861388889,743.922,1017.382,1020.921,828.07,881.928,1047.718
3102,0.861666667,743.922,1017.382,1020.921,828.07,881.928,1047.718
3103,0.861944444,743.922,1017.382,1020.921,828.07,881.928,1047.718
3104,0.862222222,743.986,1017.518,1020.955,828.143,882.036,1047.786
3105,0.8625,743.986,1017.518,1020.955,828.143,882.036,1047.786
3106,0.862777778,743.986,1017.518,1020.955,828.143,882.036,1047.786
3107,0.863055556,743.986,1017.518,1020.955,828.143,882.036,1047.786
3108,0.863333333,744.115,1017.66,1020.99,828.233,882.091,1047.804
3109,0.863611111,744.115,1017.66,1020.99,828.233,882.091,1047.804
3110,0.863888889,744.115,1017.66,1020.99,828.233,882.091,1047.804
3111,0.864166667,744.217,1018.191,1021.016,828.298,882.149,1047.831
3112,0.864444444,744.217,1018.191,1021.016,828.298,882.149,1047.831
3113,0.864722222,744.217,1018.191,1021.016,828.298,882.149,1047.831
3114,0.865,744.306,1018.252,1021.03,828.376,882.204,1047.849
3115,0.865277778,744.306,1018.252,1021.03,828.376,882.204,1047.849
3116,0.865555556,744.306,1018.252,1021.03,828.376,882.204,1047.849
3117,0.865833333,744.306,1018.252,1021.03,828.376,882.204,1047.849
3118,0.866111111,744.413,1017.95,1021.063,828.452,882.245,1047.864
3119,0.866388889,744.413,1017.95,1021.063,828.452,882.245,1047.864
3120,0.866666667,744.413,1017.95,1021.063,828.452,882.245,1047.864
3121,0.866944444,744.508,1017.82,1021.081,828.534,882.343,1047.896
3122,0.867222222,744.508,1017.82,1021.081,828.534,882.343,1047.896
3123,0.8675,744.508,1017.82,1021.081,828.534,882.343,1047.896
3124,0.867777778,744.508,1017.82,1021.081,828.534,882.343,1047.896
3125,0.868055556,744.59,1017.687,1021.115,828.606,882.435,1047.928
3126,0.868333333,744.59,1017.687,1021.115,828.606,882.435,1047.928
3127,0.868611111,744.59,1017.687,1021.115,828.606,882.435,1047.928
3128,0.868888889,744.684,1017.338,1021.119,828.686,882.497,1047.932
3129,0.869166667,744.684,1017.338,1021.119,828.686,882.497,1047.932
3130,0.869444444,744.684,1017.338,1021.119,828.686,882.497,1047.932
3131,0.869722222,744.684,1017.338,1021.119,828.686,882.497,1047.932
3132,0.87,744.799,1017.442,1021.143,828.765,882.548,1047.941
3133,0.870277778,744.799,1017.442,1021.143,828.765,882.548,1047.941
3134,0.870555556,744.799,1017.442,1021.143,828.765,882.548,1047.941
3135,0.870833333,744.9,1017.456,1021.143,828.85,882.616,1047.935
3136,0.871111111,744.9,1017.456,1021.143,828.85,882.616,1047.935
3137,0.871388889,744.9,1017.456,1021.143,828.85,882.616,1047.935
3138,0.871666667,744.9,1017.456,1021.143,828.85,882.616,1047.935
3139,0.871944444,745.008,1017.411,1021.163,828.934,882.705,1047.954
3140,0.872222222,745.008,1017.411,1021.163,828.934,882.705,1047.954
3141,0.8725,745.008,1017.411,1021.163,828.934,882.705,1047.954
3142,0.872777778,745.098,1016.893,1021.163,829.016,882.784,1047.925
3143,0.873055556,745.098,1016.893,1021.163,829.016,882.784,1047.925
3144,0.873333333,745.098,1016.893,1021.163,829.016,882.784,1047.925
3145,0.873611111,745.098,1016.893,1021.163,829.016,882.784,1047.925
3146,0.873888889,745.189,1016.67,1021.153,829.102,882.819,1047.888
3147,0.874166667,745.189,1016.67,1021.153,829.102,882.819,1047.888
3148,0.874444444,745.189,1016.67,1021.153,829.102,882.819,1047.888
3149,0.874722222,745.264,1016.826,1021.125,829.152,882.897,1047.85
3150,0.875,745.264,1016.826,1021.125,829.152,882.897,1047.85
3151,0.875277778,745.264,1016.826,1021.125,829.152,882.897,1047.85
3152,0.875555556,745.264,1016.826,1021.125,829.152,882.897,1047.85
3153,0.875833333,745.369,1016.809,1021.099,829.252,882.958,1047.804
3154,0.876111111,745.369,1016.809,1021.099,829.252,882.958,1047.804
3155,0.876388889,745.369,1016.809,1021.099,829.252,882.958,1047.804
3156,0.876666667,745.454,1017.189,1021.067,829.323,883.043,1047.761
3157,0.876944444,745.454,1017.189,1021.067,829.323,883.043,1047.761
3158,0.877222222,745.454,1017.189,1021.067,829.323,883.043,1047.761
3159,0.8775,745.454,1017.189,1021.067,829.323,883.043,1047.761
3160,0.877777778,745.551,1017.045,1021.037,829.401,883.112,1047.703
3161,0.878055556,745.551,1017.045,1021.037,829.401,883.112,1047.703
3162,0.878333333,745.551,1017.045,1021.037,829.401,883.112,1047.703
3163,0.878611111,745.649,1016.806,1021,829.471,883.143,1047.652
3164,0.878888889,745.649,1016.806,1021,829.471,883.143,1047.652
3165,0.879166667,745.649,1016.806,1021,829.471,883.143,1047.652
3166,0.879444444,745.649,1016.806,1021,829.471,883.143,1047.652
3167,0.879722222,745.717,1016.721,1020.966,829.548,883.208,1047.617
3168,0.88,745.717,1016.721,1020.966,829.548,883.208,1047.617
3169,0.880277778,745.717,1016.721,1020.966,829.548,883.208,1047.617
3170,0.880555556,745.797,1016.73,1020.944,829.627,883.27,1047.58
3171,0.880833333,745.797,1016.73,1020.944,829.627,883.27,1047.58
3172,0.881111111,745.797,1016.73,1020.944,829.627,883.27,1047.58
3173,0.881388889,745.797,1016.73,1020.944,829.627,883.27,1047.58
3174,0.881666667,745.893,1016.438,1020.918,829.696,883.323,1047.574
3175,0.881944444,745.893,1016.438,1020.918,829.696,883.323,1047.574
3176,0.882222222,745.893,1016.438,1020.918,829.696,883.323,1047.574
3177,0.8825,745.974,1016.733,1020.883,829.754,883.372,1047.531
3178,0.882777778,745.974,1016.733,1020.883,829.754,883.372,1047.531
3179,0.883055556,745.974,1016.733,1020.883,829.754,883.372,1047.531
